Price,Close,High,Low,Open,Volume
Ticker,SHY,SHY,SHY,SHY,SHY
Date,,,,,
2002-07-30,53.581321716308594,53.660688421763034,53.574706142119204,53.65407789377821,95300
2002-07-31,53.746665954589844,53.77973372710249,53.67390979037692,53.68713589014125,38800
2002-08-01,53.852481842041016,53.87232351182362,53.79295683269321,53.79295683269321,86800
2002-08-02,53.95830154418945,53.99798487694079,53.8392464997334,53.878929832484744,83400
2002-08-05,54.04429244995117,54.057523593792084,53.951694627876144,53.991377966993205,93100
2002-08-06,53.91200256347656,53.97814313336822,53.872314184579956,53.97814313336822,58200
2002-08-07,53.99137878417969,54.031067170100286,53.931853774603155,53.96492154230026,127000
2002-08-08,53.91200256347656,53.98475870421799,53.8855453262795,53.97814313336822,111800
2002-08-09,53.925235748291016,53.94507741724681,53.87893683865994,53.89216798209892,50900
2002-08-12,53.918609619140625,53.951682425059644,53.885541859423306,53.91199909491818,52300
2002-08-13,54.01121520996094,54.02444130527934,53.89216016728747,53.96491126084163,36200
2002-08-14,53.892208099365234,54.04433103873481,53.878976946076996,54.03110493165302,108700
2002-08-15,53.845855712890625,53.931837939100426,53.77309958063563,53.82600900265627,87700
2002-08-16,53.81279754638672,53.93846818104761,53.779724733201384,53.93185260916999,274500
2002-08-19,53.81942367553711,53.85910702218158,53.77973528268883,53.84588092203469,36000
2002-08-20,53.9450798034668,53.95169537547893,53.878939221954255,53.91201203581198,51400
2002-08-21,53.89878845214844,53.93186127064527,53.85248953397503,53.87894677953177,43100
2002-08-22,53.839263916015625,53.90540450739747,53.826032770017065,53.90540450739747,47700
2002-08-23,53.90542221069336,53.918648314831906,53.86573885207242,53.89219610655482,60900
2002-08-26,53.89878845214844,53.93847684358536,53.87233120659169,53.89878845214843,49700
2002-08-27,53.85913848876953,53.872364596643635,53.806223964859655,53.839296803855014,54700
2002-08-28,53.89878845214844,53.92524569770518,53.87894677953177,53.912019598028614,50600
2002-08-29,53.95830154418945,53.99798487694079,53.938459877813784,53.99798487694079,53700
2002-08-30,53.9781379699707,53.99136406420306,53.91860793042128,53.99136406420306,143800
2002-09-03,54.106014251708984,54.17888917181204,54.066266133267426,54.07289250448778,83000
2002-09-04,54.08612823486328,54.14575545378324,54.059627810280986,54.10600228969021,49500
2002-09-05,54.145782470703125,54.145782470703125,54.08615522203118,54.119282032898006,49000
2002-09-06,54.0397834777832,54.06628391694096,54.01328303862545,54.0265357854253,33700
2002-09-09,53.96687698364258,54.039751885111855,53.96025061411655,54.00662509192073,65200
2002-09-10,54.00001907348633,54.01989313325516,53.940391839739426,53.95364458254559,51000
2002-09-11,53.96687698364258,53.96687698364258,53.900628451699326,53.927128875364424,24700
2002-09-12,54.006629943847656,54.02650905421166,53.966881831998556,53.98013457224122,50100
2002-09-13,54.046390533447266,54.05301185003859,54.00663736169858,54.026516474793,95100
2002-09-16,54.026493072509766,54.06624117260089,54.01986670434859,54.06624117260089,39000
2002-09-17,54.06625747680664,54.072883846966064,53.980134882492116,54.00663025425083,28800
