Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2001-01-02,19.17331886291504,20.046201511305206,19.072987524019617,20.046201511305206,150900
2001-01-03,20.006067276000977,20.14653113852054,18.74189251332489,18.74189251332489,212300
2001-01-04,20.166595458984375,20.30705930795243,20.116429798638645,20.146529194846085,7200
2001-01-05,19.584672927856445,19.925799403034272,19.444209085136162,19.464275348381918,37600
2001-01-08,19.42415428161621,19.42415428161621,19.183358980604442,19.414121144074056,6000
2001-01-09,19.484355926513672,19.564621038466353,19.263626868643794,19.514455343495925,293600
2001-01-10,19.664945602416992,19.664945602416992,19.12315628479938,19.143222555822256,123400
2001-01-11,19.905750274658203,20.006081677252247,19.624822347394883,19.624822347394883,9700
2001-01-12,19.845539093017578,19.986002969307897,19.604743876519894,19.905737897142,33300
2001-01-16,20.036170959472656,20.106402905750226,19.725143768814842,19.885673931735003,7200
2001-01-17,20.006067276000977,20.266928734965884,20.006067276000977,20.266928734965884,32800
2001-01-18,20.13651466369629,20.186680370382128,19.7251558688724,19.86561984759275,6800
2001-01-19,19.925804138183594,20.347195766483548,19.775307128076467,20.347195766483548,12300
2001-01-22,19.885669708251953,19.90573597435513,19.644874515013786,19.805404643839232,37500
2001-01-23,20.146530151367188,20.16659641645819,19.86560244009314,19.945867500457155,106400
2001-01-24,20.036170959472656,20.166601716845285,20.006071553925125,20.046204094655163,16600
2001-01-25,20.026142120361328,20.066274669700732,19.925810747012825,20.00607584569163,3300
2001-01-26,19.695053100585938,19.905749032889712,19.63485426278486,19.76528507802053,78000
2001-01-29,19.777320861816406,19.847954544277695,19.68742433850078,19.847954544277695,17700
2001-01-30,20.098384857177734,20.104806213523617,19.552583040011175,19.72595476235602,14800
2001-01-31,20.143325805664062,20.27817055747336,20.02774388997154,20.104797683934574,56000
2001-02-01,19.88005828857422,20.124064865035653,19.796583128046777,20.098379446566803,17300
2001-02-02,19.815841674804688,20.053425605753024,19.68099571488313,20.053425605753024,20100
2001-02-05,19.91217041015625,20.008488305789523,19.74521881950928,19.847958071484573,13700
2001-02-06,20.008474349975586,20.085529347585812,19.94426205609167,19.96994746354429,13600
2001-02-07,19.835105895996094,19.944266452235787,19.69383979811151,19.944266452235787,23100
2001-02-08,19.80942153930664,20.014899943482934,19.80942153930664,19.828684374230733,3600
2001-02-09,19.340673446655273,19.69383929471334,19.32783074042643,19.680996588484497,7100
2001-02-12,19.565420150756836,19.636053830010802,19.404889952269258,19.404889952269258,167100
2001-02-13,19.770902633666992,19.976381120872304,19.725953142935985,19.725953142935985,298100
2001-02-14,19.565420150756836,19.687423444536897,19.417732662087836,19.687423444536897,14500
2001-02-15,19.89932632446289,19.982802726400937,19.636056856347658,19.66174227994349,7000
2001-02-16,19.31499671936035,19.642478526963764,19.276469808097723,19.616793102956393,36900
2001-02-20,19.385631561279297,19.57826735377489,19.347103422981377,19.456264031995147,9500
2001-02-21,19.148040771484375,19.533313470507327,19.148040771484375,19.385625990385442,9900
2001-02-22,18.96824073791504,19.122349515657863,18.91044979316802,19.070979923076923,46100
2001-02-23,18.94256019592285,18.993929801701537,18.55086618639288,18.961824257370363,41600
2001-02-26,19.321413040161133,19.4241522599197,18.929718999364017,19.006774026557,11800
2001-02-27,19.276460647583008,19.424148091196425,19.13519333217205,19.327830246437582,11700
2001-02-28,18.936141967773438,19.276466427699884,18.801297189626943,19.24435965332104,23000
