Price,Close,High,Low,Open,Volume
Ticker,XLV,XLV,XLV,XLV,XLV
Date,,,,,
2001-01-02,17.954381942749023,18.737806857166646,17.954381942749023,18.54463359059792,9400
2001-01-03,19.37098503112793,19.660744918020146,18.222677331221732,18.222677331221732,177400
2001-01-04,19.939773559570312,20.004164647491425,19.44610855217514,19.531963336069953,44300
2001-01-05,19.40317153930664,19.596344707286466,19.317316797982276,19.510489965962098,43300
2001-01-08,19.12415313720703,19.360253793221933,18.812929545187387,19.360253793221933,9500
2001-01-09,19.360248565673828,19.403175946085522,19.156343508718283,19.231466424438747,12600
2001-01-10,19.510501861572266,19.63928405207769,19.295864877396554,19.295864877396554,8300
2001-01-11,19.950502395629883,20.154407476596514,19.81098839286324,20.00416162746321,36500
2001-01-12,20.218795776367188,20.283186845718678,19.961231498961236,20.122209172339957,39900
2001-01-16,20.433443069458008,20.433443069458008,20.004169055393763,20.132951259613037,50600
2001-01-17,20.583675384521484,20.776848563312615,20.43342957879505,20.669530130650877,47900
2001-01-18,20.519287109375,20.540750798819953,20.347577593815377,20.43343235159519,10100
2001-01-19,20.014894485473633,20.390509127292173,20.014894485473633,20.390509127292173,19200
2001-01-22,19.875377655029297,20.004159799662315,19.768059201168448,19.768059201168448,11000
2001-01-23,20.336849212646484,20.336849212646484,19.918307197188327,20.004161969589997,13000
2001-01-24,20.143678665161133,20.390511168783245,20.047092033309003,20.186606057095414,24700
2001-01-25,20.111482620239258,20.1973374019692,19.92904120906313,20.090018924806774,7700
2001-01-26,19.90758514404297,19.939780699531987,19.59636144098246,19.939780699531987,221300
2001-01-29,20.234256744384766,20.25486236607377,19.856496183700823,19.993864374880527,34900
2001-01-30,20.193044662475586,20.385359847656506,19.94578377871729,20.193044662475586,229800
2001-01-31,20.069412231445312,20.275464482593087,20.069412231445312,20.124359236410065,20200
2001-02-01,20.337278366088867,20.35788267249304,20.12435759295369,20.261725749167365,22400
2001-02-02,20.096881866455078,20.36474829162406,19.9595137299358,20.36474829162406,123200
2001-02-05,20.083148956298828,20.23425288977922,20.04193903081143,20.076280417044277,15100
2001-02-06,20.103757858276367,20.3098088294144,20.103757858276367,20.247993276064964,21100
2001-02-07,20.29607582092285,20.502128143443926,20.234260255170568,20.24799733868005,19100
2001-02-08,20.41969108581543,20.502112212788656,20.282324287579215,20.433428158650862,510300
2001-02-09,20.090017318725586,20.2342527116819,19.973254772505754,20.2342527116819,10600
2001-02-12,20.254854202270508,20.35787964911037,20.05567184638539,20.05567184638539,14600
2001-02-13,20.27545738220215,20.50211386206248,20.27545738220215,20.330404367924668,17600
2001-02-14,20.0556697845459,20.261720657042392,19.84274906492142,20.261720657042392,5600
2001-02-15,20.13809585571289,20.234252784697418,20.090017391220627,20.206779937861796,17100
2001-02-16,20.048809051513672,20.20678153592153,20.00759781294118,20.20678153592153,8500
2001-02-20,20.02821159362793,20.241131172856143,19.987001648302595,20.206789770091785,13700
2001-02-21,19.9251708984375,20.179300229422598,19.918302361108232,20.124353240828018,12700
2001-02-22,19.54740333557129,19.92516491500358,19.54740333557129,19.904559309203552,36900
2001-02-23,19.492464065551758,19.506201141513053,19.08723080501088,19.506201141513053,62400
2001-02-26,19.595495223999023,19.746599163373933,19.464995593151624,19.57488960543155,8000
2001-02-27,19.945783615112305,20.007597853014833,19.574890327457073,19.712258502893828,9200
2001-02-28,19.684776306152344,19.91830132301848,19.671039232209754,19.91830132301848,8000
2001-03-01,19.61609649658203,19.684780571136876,19.561149498946104,19.59549219124341,16900
2001-03-02,19.650440216064453,19.76033421708078,19.4100465975763,19.471862136902963,5600
2001-03-05,19.54054069519043,19.746591561380352,19.54054069519043,19.746591561380352,4600
2001-03-06,19.60922622680664,19.739725825934947,19.568016309728094,19.602358998993253,5200
2001-03-07,19.698516845703125,19.780936683780038,19.60235993126682,19.780936683780038,5000
2001-03-08,19.808408737182617,19.808408737182617,19.609225081200307,19.609225081200307,18200
2001-03-09,19.63670539855957,19.66417824695579,19.42378591083895,19.650442477777666,27300
2001-03-12,18.654523849487305,19.13531107335607,18.585839773214655,19.12157399609358,23300
2001-03-13,18.661392211914062,18.688865056139843,18.311104605266838,18.668260750480453,56800
2001-03-14,18.304237365722656,18.558368070555222,18.063843738997768,18.13252781949629,51000
2001-03-15,18.846834182739258,18.846834182739258,18.379784155537056,18.475941051711818,14400
2001-03-16,18.596101760864258,18.857148624978525,18.493057497778686,18.857148624978525,10200
2001-03-19,18.596101760864258,18.60297155310715,18.431230677871564,18.479317913292906,15100
2001-03-20,18.20452880859375,18.822795562678948,18.20452880859375,18.671664097100358,10200
2001-03-21,17.72365379333496,18.135832062773158,17.64808871630429,18.135832062773158,44700
2001-03-22,17.332080841064453,17.654954376554954,16.864945665674338,17.60686585297679,45600
2001-03-23,17.72365379333496,17.72365379333496,17.318345314586576,17.49008615099594,18600
2001-03-26,18.032785415649414,18.15643901100127,17.86104460216704,17.86104460216704,8700
2001-03-27,18.568622589111328,18.568622589111328,18.26635830319291,18.26635830319291,7800
2001-03-28,18.183916091918945,18.307569682048992,18.067132291271495,18.067132291271495,2400
2001-03-29,18.410614013671875,18.561746762634822,18.183916200505827,18.183916200505827,13500
2001-03-30,18.424358367919922,18.54801199083676,18.34192349282784,18.438097950528174,14700
2001-04-02,18.19765853881836,18.719750829271845,18.19765853881836,18.51366235342799,3000
2001-04-03,17.792348861694336,18.03278627407098,17.654956990535172,18.03278627407098,29400
2001-04-04,17.902257919311523,17.902257919311523,17.68242993818163,17.82669286972195,7500
2001-04-05,18.348796844482422,18.431233051735646,18.067141877642424,18.067141877642424,5000
2001-04-06,18.266347885131836,18.438088650272018,18.163303688103337,18.23886873377594,12900
2001-04-09,18.4930477142334,18.54800471282323,18.369394139836732,18.410611561209556,4700
2001-04-10,18.857147216796875,18.918974032087,18.568622515535893,18.602970163906498,12700
2001-04-11,18.630449295043945,18.877755245450665,18.48618628955113,18.877755245450665,8400
2001-04-12,18.61669921875,18.73348299155367,18.458698029156228,18.582350279526533,8100
2001-04-16,18.74721908569336,18.898350459375802,18.68539231685104,18.80904454425787,4300
