Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2001-01-02,14.312636375427246,14.772825421686246,14.172240571463387,14.772825421686246,1551429
2001-01-03,15.084814071655273,15.287608226435456,14.102038972454418,14.414030881396796,1573834
2001-01-04,14.819619178771973,15.303207185021042,14.788419990370892,14.983415210893806,1037364
2001-01-05,14.507625579833984,14.757219057538517,14.102036178564116,14.468626305926527,10940389
2001-01-08,14.359430313110352,14.507626153339674,14.25803266576838,14.382829409554027,518374
2001-01-09,14.117645263671875,14.523233748760052,14.117645263671873,14.523233748760052,265896
2001-01-10,14.351635932922363,14.445233527996248,14.055244134554231,14.148841729628115,495478
2001-01-11,14.38283634185791,14.663629150713392,14.320437939890025,14.476433944809738,661786
2001-01-12,14.109842300415039,14.414034188408417,14.008444613728916,14.414034188408417,549026
2001-01-16,14.359430313110352,14.78841882685738,14.05523854314897,14.164435107929144,866870
2001-01-17,14.38283634185791,14.570031547761566,14.289238738906082,14.554432533302146,544348
2001-01-18,14.172240257263184,14.336036334977127,14.070842573719792,14.336036334977127,480213
2001-01-19,14.070833206176758,14.226829087750152,13.977235677232724,14.226829087750152,666833
2001-01-22,14.32043743133545,14.460834416809893,14.102043032203582,14.102043032203582,291747
2001-01-23,14.460834503173828,14.570031117359383,14.273639302799966,14.328237609892742,418663
2001-01-24,14.546627044677734,14.718223172476753,14.492028756222686,14.538826954308536,4035710
2001-01-25,14.679227828979492,14.733826132075261,14.476432457388094,14.718227119218605,1694348
2001-01-26,14.7338285446167,14.75722765376558,14.538833233557265,14.624631920545127,979630
2001-01-29,14.745989799499512,14.925696605578981,14.716037688432428,14.900736317678975,273282
2001-01-30,14.875776290893555,14.895744754403669,14.601223689387785,14.82585806227961,386165
2001-01-31,14.691084861755371,14.925702995175826,14.646158434018943,14.900742696590479,463964
2001-02-01,14.711048126220703,14.82586124877388,14.656138062943647,14.750982717694924,229458
2001-02-02,14.750982284545898,14.915714813669423,14.706055870456623,14.83584446100151,223550
2001-02-05,14.850817680358887,14.875776795512527,14.686086348280284,14.850817680358887,258264
2001-02-06,14.561290740966797,14.835843373290444,14.536331623858223,14.835843373290444,622024
2001-02-07,14.52635383605957,14.696077072918538,14.43150798072729,14.656142469437636,313413
2001-02-08,14.486407279968262,14.666115206026921,14.411529954164044,14.626179460200403,2847549
2001-02-09,14.546314239501953,14.616199762451721,14.356622618794846,14.376589911066208,356990
2001-02-12,14.750982284545898,14.785925051059781,14.56628363233634,14.60621822263792,2498068
2001-02-13,14.666125297546387,14.84084035003905,14.606222223620424,14.84084035003905,791533
2001-02-14,14.496399879455566,14.676107916539971,14.421522507391227,14.676107916539971,138364
2001-02-15,14.496399879455566,14.541327474759164,14.321684839240445,14.451473456216963,616239
2001-02-16,14.501392364501953,14.616205512292995,14.321685491300565,14.32667731633213,841881
2001-02-20,13.967259407043457,14.526349551185534,13.932316639304826,14.526349551185534,406969
2001-02-21,13.552929878234863,14.052115620393359,13.552929878234862,13.85244155794284,570445
2001-02-22,13.647789001464844,13.647789001464844,13.068731143794468,13.478065692247187,660678
2001-02-23,13.58288860321045,13.69270992798293,13.178546079981976,13.527977354791675,685052
2001-02-26,13.88239574432373,13.88239574432373,13.468070883497719,13.707680752233516,251986
2001-02-27,14.032153129577637,14.161942896838354,13.787551411085538,13.892380886448551,434543
2001-02-28,13.702690124511719,14.047129487383563,13.547941240570532,13.927323370496618,1070601
2001-03-01,13.717662811279297,13.722654634130796,13.43811838746622,13.602849713630258,825878
2001-03-02,13.737627983093262,13.927318394247282,13.567904860264468,13.567904860264468,661416
2001-03-05,13.667746543884277,13.852445187955848,13.483046727748006,13.852445187955848,923989
2001-03-06,13.707685470581055,13.967262722383621,13.677734519695777,13.79254767015442,395397
2001-03-07,13.997213363647461,14.03714913600952,13.607847494556474,13.827490140320123,627810
2001-03-08,14.052120208740234,14.196885445668212,13.95228373094822,14.03714590913621,534993
2001-03-09,13.727651596069336,13.877407509741534,13.64778122848051,13.802528966872949,447345
2001-03-12,13.05374813079834,13.49802521590432,12.734267834848929,13.408171199533399,972736
2001-03-13,13.403180122375488,13.408171947337559,13.018806084101032,13.1985141268656,1514869
2001-03-14,12.784187316894531,13.093683965005287,12.629439578871638,12.784187316894531,2520719
2001-03-15,13.168561935424805,13.228465006718048,12.968887765932378,13.103668211260898,635196
2001-03-16,12.996773719787598,13.282252750488237,12.921648587453127,13.282252750488237,856161
2001-03-19,13.147021293640137,13.212129716690201,12.771392248215305,12.996768734715992,428142
2001-03-20,12.781410217285156,13.26722397279334,12.741342315425848,13.247189433892245,1914328
2001-03-21,12.410786628723145,12.881574078110143,12.320635340141544,12.671222639343226,1550937
2001-03-22,12.090253829956055,12.265548132234773,11.709616352702927,12.195430176134677,2003083
2001-03-23,12.601104736328125,12.63115594988194,12.17038400273976,12.180400681943492,623748
2001-03-26,12.801445007324219,12.926654715714072,12.661209099097732,12.811461689919966,765067
2001-03-27,13.16204833984375,13.23216628986161,12.63115948950475,12.756369190581474,463841
2001-03-28,13.091927528381348,13.162045463073843,12.911626115653442,13.021810769631541,279806
2001-03-29,13.061881065368652,13.142015701824077,12.936671357374994,13.021814335112445,141442
2001-03-30,13.292269706726074,13.292269706726072,13.046858584193204,13.046858584193204,252601
2001-04-02,13.352365493774414,13.567726493080455,13.15203069232428,13.15203069232428,3027152
2001-04-03,12.901613235473633,13.307292415544616,12.85152982161661,13.227157777430346,919557
2001-04-04,12.586084365844727,12.84652047321189,12.445849629258026,12.84652047321189,3385742
2001-04-05,13.046852111816406,13.09192716977805,12.841507829216932,12.946684140403427,1272485
2001-04-06,12.756364822387695,13.066884210273429,12.616128970373287,12.836498251033024,6634228
2001-04-09,12.751361846923828,12.941681189450321,12.701278428334302,12.771396390302785,802735
2001-04-10,13.121983528137207,13.202118179050013,12.921648664770029,12.921648664770029,372008
2001-04-11,13.232170104980469,13.392438239303395,13.182085504543545,13.372404869505939,1359763
2001-04-12,13.332330703735352,13.372398600489609,13.172062644546521,13.282247302720945,5778191
2001-04-16,13.237176895141602,13.452537966227904,13.147026733616103,13.447529623920932,361175
2001-04-17,13.347357749938965,13.367391111620446,13.116971738716307,13.1520301216589,868471
2001-04-18,13.908307075500488,14.519330947556385,13.457551393771872,13.5226610443089,5579015
2001-04-19,13.983418464660645,14.073569747395029,13.873235000803941,13.903285036401224,1220413
2001-04-20,13.743027687072754,13.903297033775617,13.687935907604837,13.858220765540134,643444
2001-04-23,13.572736740112305,13.727997673573741,13.492603278654041,13.652871377513595,609222
2001-04-24,13.502613067626953,13.722982326014515,13.46755352019546,13.647856068309803,118299
2001-04-25,13.647859573364258,13.662884593575455,13.412465238170071,13.467556978944456,582017
2001-04-26,13.702954292297363,13.85320569011315,13.657878049792611,13.657878049792611,899738
2001-04-27,13.998448371887207,14.01848173426648,13.823154099182874,13.853205318694632,923742
2001-04-30,13.773076057434082,14.123663563443202,13.753042687252414,14.02850387913697,483044
2001-05-01,13.88825798034668,13.928324688596156,13.702948278750487,13.727989971406409,838680
2001-05-02,13.998448371887207,14.073573480809479,13.8582124833466,14.003456712482025,321291
2001-05-03,14.003454208374023,14.008462548073247,13.798109928820598,13.873236200251585,383703
2001-05-04,14.173748016357422,14.213814759625212,13.853211718328323,13.868236747053743,170001
2001-05-07,14.083592414855957,14.14369250658938,13.983423243414375,14.14369250658938,99834
2001-05-08,13.938352584838867,14.088604037656323,13.933344242276396,14.028503926906666,127778
2001-05-09,13.923322677612305,13.963389404070373,13.823154685524234,13.918314336805045,708564
2001-05-10,13.928335189819336,14.073578292671618,13.888268451361672,14.073578292671618,206685
2001-05-11,13.798112869262695,14.033507237175098,13.733004439297886,14.033507237175098,200530
2001-05-14,13.913304328918457,13.928329349539949,13.748027926139292,13.813136348832423,59334
2001-05-15,13.998448371887207,14.1486997656746,13.903288724642813,13.96338881178063,267496
2001-05-16,14.374080657958984,14.419155733389841,13.928333541592513,13.99845150153918,641351
2001-05-17,14.298954010009766,14.44419709215707,14.258887277263774,14.364063626665088,401798
2001-05-18,14.218819618225098,14.354046008376509,14.138684982010444,14.354046008376509,194744
2001-05-21,14.41915512084961,14.44419682835851,14.158719010870914,14.25888701684958,236844
2001-05-22,14.564396858215332,14.689606550055107,14.41915262788919,14.469237210190816,559982
2001-05-23,14.50429916381836,14.61448386086444,14.429172859850484,14.61448386086444,1015083
2001-05-24,14.559389114379883,14.64453209149961,14.504297360677299,14.584431996551334,184773
2001-05-25,14.364067077636719,14.589444855366173,14.364067077636719,14.544368594254262,394782
2001-05-29,14.374080657958984,14.494282035051048,14.308971039726858,14.494282035051048,808767
2001-05-30,14.25387954711914,14.494282305793815,14.243862863502956,14.384097610072661,586325
2001-05-31,14.379080772399902,14.379080772399904,14.17874486655822,14.273904480630142,202007
2001-06-01,14.354043006896973,14.394109728654707,14.19878328414299,14.298950088537326,177880
2001-06-04,14.469237327575684,14.469237327575684,14.283926370659152,14.394111041485196,42346
2001-06-05,14.53434944152832,14.609475746666947,14.449207628440131,14.519324415689228,562813
2001-06-06,14.424163818359375,14.479256752181788,14.303962443406855,14.46423172730561,566260
2001-06-07,14.329004287719727,14.364063855373782,14.178752861586828,14.30396257935476,1214628
2001-06-08,14.243852615356445,14.273902644584643,14.14368467532016,14.198777571514146,726044
2001-06-11,14.108635902404785,14.283929034718915,14.088601360019291,14.203794393006207,186497
2001-06-12,14.153717041015625,14.163733728528445,13.908305845064339,13.973414313897672,757927
2001-06-13,14.038512229919434,14.253873183404654,13.993437173770596,14.073570606924086,966212
2001-06-14,13.793105125427246,13.963389894801447,13.793105125427246,13.963389894801447,1374781
2001-06-15,13.863980293273926,13.889115349075155,13.642799828067377,13.788578666683886,2495483
2001-06-18,13.899168014526367,13.949436946926378,13.718202926591553,13.899168014526367,388257
2001-06-19,14.024848937988281,14.125385696803013,13.989661485498365,14.115332138948752,1782365
2001-06-20,14.100244522094727,14.26612932131447,14.024841696846751,14.024841696846751,682836
2001-06-21,14.668277740478516,14.668277740478517,14.200782769814255,14.200782769814255,744878
2001-06-22,14.477258682250977,14.628064357689363,14.44709801927198,14.628064357689363,518251
2001-06-25,14.36164379119873,14.557690490645381,14.291268900310513,14.502395933518923,246569
2001-06-26,14.180671691894531,14.266126874880207,14.075108226758573,14.075108226758573,964489
2001-06-27,14.185696601867676,14.411903828801343,14.185696601867676,14.200776926293766,467903
2001-06-28,14.371695518493652,14.482285798947771,14.261106418311261,14.31137419112144,288300
2001-06-29,14.27618408203125,14.34655895081291,14.205808032978087,14.326451845446721,968058
2001-07-02,14.45212173461914,14.48730916730652,14.291263719205382,14.351585032383749,184527
2001-07-03,14.44206428527832,14.49233321296683,14.396823312602676,14.426983961053104,129624
